"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2022,"2018_SOC","Tire builders",NA,NA,NA,NA,9,0,2,1,0,2,3,1,NA
2022,"2018_SOC","Helpers--production workers",NA,NA,NA,NA,65,12,10,12,10,9,8,4,33.3
2022,"2018_SOC","Other production equipment operators and tenders",NA,NA,NA,NA,6,2,1,0,1,1,0,0,NA
2022,"2018_SOC","Other production workers",NA,NA,NA,NA,1246,42,135,288,265,246,211,58,41.1
2022,"2018_SOC","Transportation and material moving occupations",NA,NA,NA,NA,11826,587,1501,2503,2192,2185,2078,780,41.4
2022,"2018_SOC","Supervisors of transportation and material moving workers",NA,NA,NA,NA,312,2,23,58,78,83,58,10,44.2
2022,"2018_SOC","Aircraft pilots and flight engineers",NA,NA,NA,NA,187,0,9,43,43,38,46,8,44.8
2022,"2018_SOC","Air traffic controllers and airfield operations specialists",NA,NA,NA,NA,35,0,1,13,12,4,4,1,NA
2022,"2018_SOC","Flight attendants",NA,NA,NA,NA,116,0,4,26,23,19,32,12,47.6
2022,"2018_SOC","Ambulance drivers and attendants, except emergency medical technicians",NA,NA,NA,NA,15,0,8,1,2,1,1,2,NA
2022,"2018_SOC","Bus drivers, school",NA,NA,NA,NA,250,1,0,16,38,49,93,53,55.9
2022,"2018_SOC","Bus drivers, transit and intercity",NA,NA,NA,NA,245,0,2,30,37,54,80,42,54.2
2022,"2018_SOC","Driver/sales workers and truck drivers",NA,NA,NA,NA,3539,39,248,713,700,825,737,276,45.8
2022,"2018_SOC","Shuttle drivers and chauffeurs",NA,NA,NA,NA,59,0,1,4,6,16,16,16,56.1
2022,"2018_SOC","Taxi drivers",NA,NA,NA,NA,455,3,13,94,102,104,93,47,46.9
2022,"2018_SOC","Motor vehicle operators, all other",NA,NA,NA,NA,193,3,18,42,22,22,49,37,49.5
2022,"2018_SOC","Locomotive engineers and operators",NA,NA,NA,NA,52,0,0,5,14,21,10,2,47.4
2022,"2018_SOC","Railroad conductors and yardmasters",NA,NA,NA,NA,38,0,1,12,6,14,4,1,NA
2022,"2018_SOC","Other rail transportation workers",NA,NA,NA,NA,18,0,2,3,3,4,4,0,NA
2022,"2018_SOC","Sailors and marine oilers",NA,NA,NA,NA,25,1,2,9,3,6,2,2,NA
2022,"2018_SOC","Ship and boat captains and operators",NA,NA,NA,NA,41,0,5,2,12,9,8,4,NA
2022,"2018_SOC","Ship engineers",NA,NA,NA,NA,6,0,0,1,2,1,2,0,NA
2022,"2018_SOC","Parking attendants",NA,NA,NA,NA,68,4,16,13,12,5,16,3,36.7
2022,"2018_SOC","Transportation service attendants",NA,NA,NA,NA,91,5,26,20,7,14,11,8,31.7
2022,"2018_SOC","Transportation inspectors",NA,NA,NA,NA,44,0,0,7,10,9,18,0,NA
2022,"2018_SOC","Passenger attendants",NA,NA,NA,NA,21,0,2,1,7,4,4,4,NA
2022,"2018_SOC","Other transportation workers",NA,NA,NA,NA,47,1,2,14,12,10,5,3,NA
2022,"2018_SOC","Crane and tower operators",NA,NA,NA,NA,60,0,5,10,9,13,19,3,48.6
2022,"2018_SOC","Conveyor, dredge, and hoist and winch operators",NA,NA,NA,NA,29,1,1,5,9,7,5,1,NA
2022,"2018_SOC","Industrial truck and tractor operators",NA,NA,NA,NA,636,12,63,162,166,121,95,17,40.6
2022,"2018_SOC","Cleaners of vehicles and equipment",NA,NA,NA,NA,350,48,71,66,45,60,40,19,33.2
2022,"2018_SOC","Laborers and freight, stock, and material movers, hand",NA,NA,NA,NA,2244,171,427,551,388,324,289,93,35.7
2022,"2018_SOC","Machine feeders and offbearers",NA,NA,NA,NA,24,2,2,4,4,3,5,5,NA
2022,"2018_SOC","Packers and packagers, hand",NA,NA,NA,NA,719,61,147,157,119,112,88,33,34.6
2022,"2018_SOC","Stockers and order fillers",NA,NA,NA,NA,1722,223,380,374,253,203,219,69,31.5
2022,"2018_SOC","Pumping station operators",NA,NA,NA,NA,19,0,1,2,7,6,2,1,NA
2022,"2018_SOC","Refuse and recyclable material collectors",NA,NA,NA,NA,112,6,9,32,30,17,12,5,39.8
2022,"2018_SOC","Other material moving workers",NA,NA,NA,NA,55,1,9,13,11,7,11,3,39.4
2023,"2018_SOC","Management, professional, and related occupations",NA,NA,NA,NA,70275,489,3842,16337,17457,15406,11831,4914,43.6
2023,"2018_SOC","Management, business, and financial operations occupations",NA,NA,NA,NA,30544,112,1160,6129,7663,7302,5866,2312,45.4
2023,"2018_SOC","Management occupations",NA,NA,NA,NA,20906,73,640,3636,5316,5301,4243,1695,46.5
2023,"2018_SOC","Chief executives",NA,NA,NA,NA,1780,0,6,135,379,514,545,201,52.2
2023,"2018_SOC","General and operations managers",NA,NA,NA,NA,1359,3,48,302,405,345,198,58,43.4
2023,"2018_SOC","Legislators",NA,NA,NA,NA,12,0,1,2,2,3,4,1,NA
2023,"2018_SOC","Advertising and promotions managers",NA,NA,NA,NA,49,0,3,16,14,6,9,2,NA
2023,"2018_SOC","Marketing managers",NA,NA,NA,NA,567,2,33,176,163,119,60,15,39.7
2023,"2018_SOC","Sales managers",NA,NA,NA,NA,569,0,13,107,173,133,118,25,45
2023,"2018_SOC","Public relations and fundraising managers",NA,NA,NA,NA,110,1,6,18,32,31,19,3,44
2023,"2018_SOC","Administrative services managers",NA,NA,NA,NA,78,0,2,18,18,21,18,2,45.1
2023,"2018_SOC","Facilities managers",NA,NA,NA,NA,149,1,0,13,25,40,51,19,53.6
2023,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,793,0,8,156,243,223,139,24,44.8
2023,"2018_SOC","Financial managers",NA,NA,NA,NA,1411,1,25,275,380,367,281,81,45.5
2023,"2018_SOC","Compensation and benefits managers",NA,NA,NA,NA,16,0,0,1,3,9,0,3,NA
2023,"2018_SOC","Human resources managers",NA,NA,NA,NA,335,0,7,66,99,95,53,15,45.2
2023,"2018_SOC","Training and development managers",NA,NA,NA,NA,62,1,4,10,17,18,11,2,44.7
2023,"2018_SOC","Industrial production managers",NA,NA,NA,NA,279,0,6,41,74,73,73,12,47.9
2023,"2018_SOC","Purchasing managers",NA,NA,NA,NA,241,0,2,46,53,69,60,11,48.7
2023,"2018_SOC","Transportation, storage, and distribution managers",NA,NA,NA,NA,382,1,13,83,89,87,87,22,45.6
2023,"2018_SOC","Farmers, ranchers, and other agricultural managers",NA,NA,NA,NA,876,6,29,91,138,134,202,277,56
2023,"2018_SOC","Construction managers",NA,NA,NA,NA,1136,4,53,204,291,271,235,79,45.2
2023,"2018_SOC","Education and childcare administrators",NA,NA,NA,NA,1108,3,29,174,276,375,198,53,46.2
2023,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,206,0,0,32,60,60,43,12,46.6
2023,"2018_SOC","Food service managers",NA,NA,NA,NA,1198,27,123,265,308,242,163,69,41.2
2023,"2018_SOC","Funeral home managers",NA,NA,NA,NA,10,0,0,1,1,3,4,1,NA
2023,"2018_SOC","Entertainment and recreation managers",NA,NA,NA,NA,81,3,16,12,14,19,13,5,42.6
2023,"2018_SOC","Lodging managers",NA,NA,NA,NA,141,0,5,28,32,32,34,10,46
2023,"2018_SOC","Medical and health services managers",NA,NA,NA,NA,838,0,21,160,221,225,163,48,45.6
2023,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,39,0,2,10,14,4,7,3,NA
2023,"2018_SOC","Postmasters and mail superintendents",NA,NA,NA,NA,19,0,0,3,4,7,4,1,NA
2023,"2018_SOC","Property, real estate, and community association managers",NA,NA,NA,NA,880,1,26,145,178,214,194,123,50.1
2023,"2018_SOC","Social and community service managers",NA,NA,NA,NA,486,0,19,97,132,107,92,38,45.1
2023,"2018_SOC","Emergency management directors",NA,NA,NA,NA,12,0,0,1,1,6,3,1,NA
2023,"2018_SOC","Personal service managers, all other",NA,NA,NA,NA,16,0,1,0,8,5,2,1,NA
2023,"2018_SOC","Managers, all other",NA,NA,NA,NA,5666,20,140,949,1468,1445,1162,481,46.8
2023,"2018_SOC","Business and financial operations occupations",NA,NA,NA,NA,9638,39,520,2493,2346,2000,1623,617,43
2023,"2018_SOC","Agents and business managers of artists, performers, and athletes",NA,NA,NA,NA,50,1,3,14,10,10,5,7,41.3
2023,"2018_SOC","Buyers and purchasing agents, farm products",NA,NA,NA,NA,13,0,4,2,2,1,2,2,NA
2023,"2018_SOC","Wholesale and retail buyers, except farm products",NA,NA,NA,NA,225,6,32,49,42,44,33,18,41.6
2023,"2018_SOC","Purchasing agents, except wholesale, retail, and farm products",NA,NA,NA,NA,319,0,10,62,80,75,69,22,46.2
2023,"2018_SOC","Claims adjusters, appraisers, examiners, and investigators",NA,NA,NA,NA,362,2,16,88,104,96,41,15,42.6
2023,"2018_SOC","Compliance officers",NA,NA,NA,NA,333,0,6,75,88,70,63,29,45.1
2023,"2018_SOC","Cost estimators",NA,NA,NA,NA,148,0,6,35,39,30,26,12,43.5
2023,"2018_SOC","Human resources workers",NA,NA,NA,NA,980,3,64,284,254,195,147,32,41
2023,"2018_SOC","Compensation, benefits, and job analysis specialists",NA,NA,NA,NA,65,0,3,13,20,12,16,2,45
2023,"2018_SOC","Training and development specialists",NA,NA,NA,NA,138,1,6,34,42,25,24,5,42.1
2023,"2018_SOC","Logisticians",NA,NA,NA,NA,197,1,9,69,49,40,20,8,39.8
2023,"2018_SOC","Project management specialists",NA,NA,NA,NA,935,1,34,272,221,216,151,39,42.8
2023,"2018_SOC","Management analysts",NA,NA,NA,NA,1060,1,55,241,254,211,183,115,44.8
2023,"2018_SOC","Meeting, convention, and event planners",NA,NA,NA,NA,169,3,22,59,34,25,23,4,38.7
2023,"2018_SOC","Fundraisers",NA,NA,NA,NA,102,0,3,27,26,25,13,8,44.4
2023,"2018_SOC","Market research analysts and marketing specialists",NA,NA,NA,NA,511,4,51,186,132,72,52,14,37.2
2023,"2018_SOC","Business operations specialists, all other",NA,NA,NA,NA,531,8,21,129,129,121,98,25,43.4
2023,"2018_SOC","Accountants and auditors",NA,NA,NA,NA,1624,2,77,395,361,331,331,126,44.9
2023,"2018_SOC","Property appraisers and assessors",NA,NA,NA,NA,97,1,2,9,15,26,30,14,53.2
2023,"2018_SOC","Budget analysts",NA,NA,NA,NA,40,0,1,8,12,8,10,0,NA
2023,"2018_SOC","Credit analysts",NA,NA,NA,NA,44,0,5,17,7,9,6,0,NA
2023,"2018_SOC","Financial and investment analysts",NA,NA,NA,NA,395,0,38,129,92,77,45,15,39.6
2023,"2018_SOC","Personal financial advisors",NA,NA,NA,NA,506,0,21,106,134,109,91,46,44.4
2023,"2018_SOC","Insurance underwriters",NA,NA,NA,NA,108,0,8,22,32,20,17,9,42.2
2023,"2018_SOC","Financial examiners",NA,NA,NA,NA,21,0,0,5,3,4,6,3,NA
2023,"2018_SOC","Credit counselors and loan officers",NA,NA,NA,NA,343,2,9,82,90,85,59,15,43.9
2023,"2018_SOC","Tax examiners and collectors, and revenue agents",NA,NA,NA,NA,71,0,2,12,19,18,17,3,48.1
2023,"2018_SOC","Tax preparers",NA,NA,NA,NA,116,1,11,29,19,15,20,21,44.7
2023,"2018_SOC","Other financial specialists",NA,NA,NA,NA,135,0,3,37,36,28,24,7,43
2023,"2018_SOC","Professional and related occupations",NA,NA,NA,NA,39731,377,2682,10208,9794,8104,5965,2602,42.2
2023,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,6502,35,387,1949,1746,1272,895,218,40.8
2023,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,44,0,2,29,7,3,2,1,NA
2023,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,513,2,25,130,121,119,88,28,43.9
2023,"2018_SOC","Information security analysts","it","computer","occupation",NA,231,0,17,67,54,54,33,6,40.6
2023,"2018_SOC","Computer programmers","it","computer","occupation",NA,402,3,19,103,99,84,71,23,42.7
2023,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",2134,7,132,779,582,349,220,65,38.7
2023,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",76,0,1,16,27,16,12,3,42.8
2023,"2018_SOC","Web developers","it","computer","occupation",NA,76,1,3,26,25,9,9,2,40.1
2023,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",79,2,12,29,21,10,4,2,36.1
2023,"2018_SOC","Computer support specialists","it","computer","occupation",NA,687,5,44,185,186,138,104,25,41.8
2023,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",122,0,3,28,31,28,30,3,45.4
2023,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,202,0,4,47,64,51,33,3,43.1
2023,"2018_SOC","Computer network architects","it","computer","occupation",NA,104,0,4,23,34,23,18,1,43.9
2023,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,1197,13,70,261,330,288,201,35,42.6
2023,"2018_SOC","Actuaries",NA,NA,NA,NA,43,0,7,15,15,4,2,1,NA
2023,"2018_SOC","Mathematicians",NA,NA,NA,NA,5,0,0,2,0,2,0,0,NA
2023,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,138,0,4,35,40,24,24,11,43.2
2023,"2018_SOC","Statisticians","it","data_science","occupation",NA,46,1,0,19,14,7,4,1,NA
2023,"2018_SOC","Other mathematical science occupations",NA,NA,NA,NA,402,1,39,154,98,65,38,7,38
2023,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3602,19,287,987,793,682,630,205,41.9
2023,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",203,0,6,48,51,47,33,18,44.2
2023,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,28,0,1,4,9,6,7,2,NA
2023,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,44,0,2,6,14,5,7,9,NA
2023,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,166,0,14,45,38,20,36,13,42.1
2023,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,4,0,0,0,1,0,0,1,NA
2023,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",26,0,1,12,9,2,0,2,NA
2023,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,83,1,9,26,19,16,9,2,36.9
2023,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,517,4,41,166,102,90,85,29,40.6
2023,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,71,0,4,17,20,15,14,1,42.8
2023,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,250,2,11,65,41,58,58,15,45.8
2023,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,38,0,3,12,11,2,6,3,NA
2023,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,298,0,39,83,63,50,53,9,40.3
2023,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,16,1,3,2,2,5,3,1,NA
2023,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,54,0,3,24,10,5,6,5,37.9
2023,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,433,1,29,139,92,83,72,16,40.2
2023,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,10,0,1,0,5,2,2,0,NA
2023,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,3,0,0,2,0,0,0,0,NA
2023,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,12,0,0,4,4,1,3,1,NA
2023,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,669,0,49,183,150,131,112,44,42.4
2023,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",33,0,3,4,9,6,7,2,NA
2023,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",98,2,10,27,21,20,12,6,39.1
2023,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",97,2,8,16,24,21,17,9,46.3
2023,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",366,3,27,84,81,86,73,12,43.7
2023,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,87,1,20,17,17,11,15,6,35.3
2023,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1870,10,153,570,434,342,221,141,40.2
2023,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,29,0,1,12,9,4,1,2,NA
2023,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,118,0,8,41,25,23,13,7,41.1
2023,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,32,0,5,8,3,4,8,3,NA
2023,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,130,0,1,41,44,26,15,4,41.5
2023,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,8,0,0,4,0,3,1,0,NA
2023,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,25,0,3,5,3,4,4,5,NA
2023,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,15,0,0,7,5,0,1,2,NA
2023,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,93,0,7,24,26,19,11,5,41.4
2023,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",46,0,10,10,15,4,7,0,NA
2023,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",33,0,0,6,14,7,3,2,NA
2023,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,441,0,23,179,112,68,32,27,37.7
2023,"2018_SOC","Economists",NA,NA,NA,NA,28,0,0,11,5,7,3,1,NA
2023,"2018_SOC","Survey researchers",NA,NA,NA,NA,2,0,2,0,0,0,0,0,NA
2023,"2018_SOC","Clinical and counseling psychologists",NA,NA,NA,NA,19,0,0,6,3,2,5,4,NA
2023,"2018_SOC","School psychologists",NA,NA,NA,NA,56,0,0,10,11,22,10,4,47.5
2023,"2018_SOC","Other psychologists",NA,NA,NA,NA,153,0,2,27,33,28,28,35,48.2
2023,"2018_SOC","Sociologists",NA,NA,NA,NA,4,0,0,2,2,0,0,0,NA
2023,"2018_SOC","Urban and regional planners",NA,NA,NA,NA,37,0,1,9,13,11,2,2,NA
2023,"2018_SOC","Miscellaneous social scientists and related workers",NA,NA,NA,NA,55,0,1,18,17,10,4,5,39.6
2023,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,48,3,5,10,7,7,12,5,NA
2023,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,32,0,3,17,5,2,5,1,NA
2023,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,63,1,15,14,19,6,7,2,36.1
2023,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",18,0,3,4,5,5,2,0,NA
2023,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,6,0,0,0,2,2,2,0,NA
2023,"2018_SOC","Social science research assistants",NA,NA,NA,NA,4,0,0,1,2,1,1,0,NA
2023,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",304,6,61,89,42,51,37,18,34.9
2023,"2018_SOC","Occupational health and safety specialists and technicians",NA,NA,NA,NA,71,0,1,17,14,25,9,5,45.7
2023,"2018_SOC","Community and social service occupations",NA,NA,NA,NA,2879,25,149,736,662,617,428,261,43.2
2023,"2018_SOC","Substance abuse and behavioral disorder counselors",NA,NA,NA,NA,133,0,9,52,29,23,11,9,36.8
2023,"2018_SOC","Educational, guidance, and career counselors and advisors",NA,NA,NA,NA,384,7,30,113,78,89,42,25,40.8
2023,"2018_SOC","Marriage and family therapists",NA,NA,NA,NA,34,0,1,10,9,5,4,6,NA
2023,"2018_SOC","Mental health counselors",NA,NA,NA,NA,219,0,8,75,57,34,24,21,41.1
2023,"2018_SOC","Rehabilitation counselors",NA,NA,NA,NA,17,0,0,6,6,1,1,2,NA
2023,"2018_SOC","Counselors, all other",NA,NA,NA,NA,255,9,22,52,63,54,37,17,41.6
2023,"2018_SOC","Child, family, and school social workers",NA,NA,NA,NA,60,0,1,14,15,18,11,1,44.5
2023,"2018_SOC","Healthcare social workers",NA,NA,NA,NA,79,0,4,22,17,16,14,5,43
2023,"2018_SOC","Mental health and substance abuse social workers",NA,NA,NA,NA,20,0,0,7,4,2,1,5,NA
2023,"2018_SOC","Social workers, all other",NA,NA,NA,NA,704,1,34,195,162,179,101,33,42.6
2023,"2018_SOC","Probation officers and correctional treatment specialists",NA,NA,NA,NA,77,0,2,17,20,24,12,2,44.2
2023,"2018_SOC","Social and human service assistants",NA,NA,NA,NA,245,1,15,71,72,39,31,15,40.7
2023,"2018_SOC","Other community and social service specialists",NA,NA,NA,NA,99,1,8,22,27,20,16,5,42.7
2023,"2018_SOC","Clergy",NA,NA,NA,NA,403,2,6,58,74,81,88,93,52.2
2023,"2018_SOC","Directors, religious activities and education",NA,NA,NA,NA,78,0,2,15,12,16,23,10,51
2023,"2018_SOC","Religious workers, all other",NA,NA,NA,NA,74,3,6,6,17,17,13,12,48.3
2023,"2018_SOC","Legal occupations",NA,NA,NA,NA,1897,3,59,357,503,408,354,214,45.6
2023,"2018_SOC","Lawyers",NA,NA,NA,NA,1189,0,3,221,344,252,213,156,46
2023,"2018_SOC","Judicial law clerks",NA,NA,NA,NA,19,0,1,8,4,5,0,0,NA
2023,"2018_SOC","Judges, magistrates, and other judicial workers",NA,NA,NA,NA,76,1,0,8,16,16,24,11,53
2023,"2018_SOC","Paralegals and legal assistants",NA,NA,NA,NA,434,1,44,75,100,106,76,32,43.9
2023,"2018_SOC","Title examiners, abstractors, and searchers",NA,NA,NA,NA,97,0,4,28,16,16,21,11,45
2023,"2018_SOC","Legal support workers, all other",NA,NA,NA,NA,83,0,6,16,23,13,20,4,42.7
2023,"2018_SOC","Education, training, and library occupations",NA,NA,NA,NA,9403,143,716,2029,2312,2178,1397,628,42.8
2023,"2018_SOC","Postsecondary teachers",NA,NA,NA,NA,1013,1,17,126,238,294,188,148,49.5
2023,"2018_SOC","Preschool and kindergarten teachers",NA,NA,NA,NA,669,21,93,172,170,106,87,20,38.3
2023,"2018_SOC","Elementary and middle school teachers",NA,NA,NA,NA,3436,4,165,773,938,898,488,169,43.1
2023,"2018_SOC","Secondary school teachers",NA,NA,NA,NA,944,1,41,219,240,254,139,50,43.9
2023,"2018_SOC","Special education teachers",NA,NA,NA,NA,341,0,17,65,103,86,58,12,43
2023,"2018_SOC","Tutors",NA,NA,NA,NA,141,16,52,21,13,12,14,13,26.5
2023,"2018_SOC","Other teachers and instructors",NA,NA,NA,NA,973,38,76,204,213,194,148,100,43.2
2023,"2018_SOC","Archivists, curators, and museum technicians",NA,NA,NA,NA,76,0,3,16,20,19,10,9,43.7
2023,"2018_SOC","Librarians and media collections specialists",NA,NA,NA,NA,146,1,8,21,40,38,28,10,45.3
2023,"2018_SOC","Library technicians",NA,NA,NA,NA,33,2,4,10,2,7,3,5,NA
2023,"2018_SOC","Teaching assistants",NA,NA,NA,NA,1426,54,222,365,281,232,193,78,37.9
